user_id,impression_id,variant,clicked,timestamp
u0013,imp0001242,A,0,2024-01-04 20:00:00
u0013,imp0001243,A,0,2024-01-07 10:00:00
u0013,imp0001244,A,0,2024-01-07 10:00:00
u0013,imp0001245,A,1,2024-01-03 08:00:00
u0013,imp0001246,A,0,2024-01-07 12:00:00
u0013,imp0001247,A,0,2024-01-04 10:00:00
u0013,imp0001248,A,0,2024-01-06 17:00:00
u0013,imp0001249,A,0,2024-01-02 13:00:00
u0013,imp0001250,A,0,2024-01-07 13:00:00
u0013,imp0001251,A,0,2024-01-06 21:00:00
u0013,imp0001252,A,0,2024-01-03 00:00:00
u0013,imp0001253,A,0,2024-01-07 19:00:00
u0013,imp0001254,A,0,2024-01-02 03:00:00
u0013,imp0001255,A,0,2024-01-07 15:00:00
u0013,imp0001256,A,1,2024-01-07 03:00:00
u0013,imp0001257,A,0,2024-01-07 20:00:00
u0013,imp0001258,A,0,2024-01-05 05:00:00
u0013,imp0001259,A,0,2024-01-04 01:00:00
u0013,imp0001260,A,0,2024-01-06 02:00:00
u0013,imp0001261,A,0,2024-01-01 00:00:00
u0013,imp0001262,A,1,2024-01-03 13:00:00
u0013,imp0001263,A,0,2024-01-04 14:00:00
u0013,imp0001264,A,0,2024-01-01 07:00:00
u0013,imp0001265,A,0,2024-01-06 10:00:00
u0013,imp0001266,A,0,2024-01-06 06:00:00
u0013,imp0001267,A,0,2024-01-03 00:00:00
u0013,imp0001268,A,0,2024-01-06 06:00:00
u0013,imp0001269,A,0,2024-01-03 16:00:00
u0013,imp0001270,A,0,2024-01-07 12:00:00
u0014,imp0001271,A,0,2024-01-02 04:00:00
u0014,imp0001272,A,0,2024-01-04 22:00:00
u0014,imp0001273,A,0,2024-01-07 09:00:00
u0014,imp0001274,A,0,2024-01-06 18:00:00
u0014,imp0001275,A,0,2024-01-05 05:00:00
u0014,imp0001276,A,0,2024-01-02 23:00:00
u0014,imp0001277,A,0,2024-01-07 23:00:00
u0014,imp0001278,A,0,2024-01-07 22:00:00
u0014,imp0001279,A,0,2024-01-01 23:00:00
u0014,imp0001280,A,0,2024-01-01 22:00:00
u0014,imp0001281,A,0,2024-01-07 10:00:00
u0014,imp0001282,A,0,2024-01-02 02:00:00
u0014,imp0001283,A,0,2024-01-02 10:00:00
u0014,imp0001284,A,0,2024-01-03 07:00:00
u0014,imp0001285,A,0,2024-01-07 07:00:00
u0014,imp0001286,A,0,2024-01-02 13:00:00
u0014,imp0001287,A,0,2024-01-01 08:00:00
u0014,imp0001288,A,0,2024-01-03 20:00:00
u0014,imp0001289,A,0,2024-01-01 04:00:00
u0014,imp0001290,A,0,2024-01-03 11:00:00
u0014,imp0001291,A,0,2024-01-06 14:00:00
u0014,imp0001292,A,0,2024-01-03 18:00:00
u0014,imp0001293,A,0,2024-01-04 04:00:00
u0014,imp0001294,A,0,2024-01-01 11:00:00
u0014,imp0001295,A,0,2024-01-07 16:00:00
u0014,imp0001296,A,0,2024-01-05 11:00:00
u0014,imp0001297,A,0,2024-01-03 03:00:00
u0014,imp0001298,A,0,2024-01-05 23:00:00
u0014,imp0001299,A,0,2024-01-04 10:00:00
u0014,imp0001300,A,0,2024-01-01 02:00:00
u0014,imp0001301,A,0,2024-01-06 12:00:00
u0014,imp0001302,A,0,2024-01-02 05:00:00
u0014,imp0001303,A,0,2024-01-07 03:00:00
u0014,imp0001304,A,0,2024-01-03 14:00:00
u0014,imp0001305,A,0,2024-01-02 06:00:00
u0014,imp0001306,A,0,2024-01-05 17:00:00
u0014,imp0001307,A,0,2024-01-06 14:00:00
u0014,imp0001308,A,0,2024-01-03 22:00:00
u0014,imp0001309,A,0,2024-01-06 15:00:00
u0014,imp0001310,A,1,2024-01-02 03:00:00
u0014,imp0001311,A,0,2024-01-01 16:00:00
u0014,imp0001312,A,0,2024-01-06 22:00:00
u0014,imp0001313,A,0,2024-01-04 22:00:00
u0014,imp0001314,A,0,2024-01-01 11:00:00
u0014,imp0001315,A,0,2024-01-05 06:00:00
u0014,imp0001316,A,0,2024-01-02 10:00:00
u0014,imp0001317,A,0,2024-01-04 19:00:00
u0014,imp0001318,A,0,2024-01-03 14:00:00
u0014,imp0001319,A,0,2024-01-04 09:00:00
u0014,imp0001320,A,0,2024-01-06 12:00:00
u0014,imp0001321,A,0,2024-01-06 00:00:00
u0014,imp0001322,A,0,2024-01-06 11:00:00
u0014,imp0001323,A,0,2024-01-07 07:00:00
u0014,imp0001324,A,0,2024-01-02 13:00:00
u0014,imp0001325,A,1,2024-01-07 02:00:00
u0014,imp0001326,A,0,2024-01-06 06:00:00
u0014,imp0001327,A,0,2024-01-05 21:00:00
u0014,imp0001328,A,0,2024-01-07 05:00:00
u0014,imp0001329,A,0,2024-01-05 14:00:00
u0014,imp0001330,A,0,2024-01-03 00:00:00
u0014,imp0001331,A,0,2024-01-06 03:00:00
u0014,imp0001332,A,0,2024-01-06 20:00:00
u0014,imp0001333,A,0,2024-01-07 14:00:00
u0014,imp0001334,A,0,2024-01-06 01:00:00
u0014,imp0001335,A,0,2024-01-02 11:00:00
u0014,imp0001336,A,0,2024-01-03 12:00:00
u0014,imp0001337,A,0,2024-01-03 00:00:00
u0014,imp0001338,A,0,2024-01-01 05:00:00
u0014,imp0001339,A,0,2024-01-01 22:00:00
u0014,imp0001340,A,0,2024-01-05 01:00:00
u0014,imp0001341,A,0,2024-01-04 23:00:00
u0014,imp0001342,A,0,2024-01-07 15:00:00
u0014,imp0001343,A,0,2024-01-07 03:00:00
u0014,imp0001344,A,0,2024-01-06 08:00:00
u0014,imp0001345,A,0,2024-01-06 03:00:00
u0014,imp0001346,A,0,2024-01-02 09:00:00
u0014,imp0001347,A,0,2024-01-06 17:00:00
u0014,imp0001348,A,0,2024-01-02 01:00:00
u0014,imp0001349,A,0,2024-01-01 11:00:00
u0014,imp0001350,A,0,2024-01-04 05:00:00
u0014,imp0001351,A,0,2024-01-03 21:00:00
u0014,imp0001352,A,0,2024-01-04 08:00:00
u0014,imp0001353,A,0,2024-01-06 14:00:00
u0014,imp0001354,A,0,2024-01-02 01:00:00
u0014,imp0001355,A,0,2024-01-05 21:00:00
u0014,imp0001356,A,1,2024-01-02 22:00:00
u0014,imp0001357,A,0,2024-01-07 18:00:00
u0014,imp0001358,A,0,2024-01-01 23:00:00
u0014,imp0001359,A,0,2024-01-03 05:00:00
u0014,imp0001360,A,0,2024-01-01 07:00:00
u0014,imp0001361,A,0,2024-01-02 21:00:00
u0014,imp0001362,A,0,2024-01-04 16:00:00
u0014,imp0001363,A,0,2024-01-06 15:00:00
u0014,imp0001364,A,0,2024-01-05 16:00:00
u0014,imp0001365,A,0,2024-01-02 18:00:00
u0014,imp0001366,A,0,2024-01-01 12:00:00
u0014,imp0001367,A,0,2024-01-04 03:00:00
u0014,imp0001368,A,0,2024-01-05 07:00:00
u0014,imp0001369,A,0,2024-01-01 22:00:00
u0014,imp0001370,A,0,2024-01-03 20:00:00
u0014,imp0001371,A,0,2024-01-07 10:00:00
u0014,imp0001372,A,0,2024-01-01 03:00:00
u0014,imp0001373,A,0,2024-01-03 21:00:00
u0014,imp0001374,A,0,2024-01-02 22:00:00
u0014,imp0001375,A,0,2024-01-05 21:00:00
u0014,imp0001376,A,0,2024-01-07 10:00:00
u0014,imp0001377,A,0,2024-01-07 06:00:00
u0014,imp0001378,A,0,2024-01-05 16:00:00
u0014,imp0001379,A,0,2024-01-02 04:00:00
u0014,imp0001380,A,0,2024-01-05 18:00:00
u0014,imp0001381,A,0,2024-01-06 19:00:00
u0014,imp0001382,A,0,2024-01-02 09:00:00
u0014,imp0001383,A,0,2024-01-07 19:00:00
u0014,imp0001384,A,0,2024-01-07 15:00:00
u0014,imp0001385,A,0,2024-01-07 05:00:00
u0014,imp0001386,A,0,2024-01-06 18:00:00
u0014,imp0001387,A,0,2024-01-03 07:00:00
u0014,imp0001388,A,0,2024-01-04 22:00:00
u0014,imp0001389,A,0,2024-01-03 03:00:00
u0014,imp0001390,A,0,2024-01-02 05:00:00
u0014,imp0001391,A,0,2024-01-03 23:00:00
u0014,imp0001392,A,0,2024-01-07 09:00:00
u0014,imp0001393,A,0,2024-01-06 08:00:00
u0014,imp0001394,A,0,2024-01-03 22:00:00
u0014,imp0001395,A,0,2024-01-07 07:00:00
u0014,imp0001396,A,0,2024-01-07 21:00:00
u0014,imp0001397,A,0,2024-01-06 00:00:00
u0014,imp0001398,A,0,2024-01-03 19:00:00
u0014,imp0001399,A,0,2024-01-05 01:00:00
u0014,imp0001400,A,1,2024-01-03 03:00:00
u0014,imp0001401,A,0,2024-01-01 17:00:00
u0014,imp0001402,A,0,2024-01-07 06:00:00
u0014,imp0001403,A,1,2024-01-03 11:00:00
u0014,imp0001404,A,0,2024-01-04 04:00:00
u0014,imp0001405,A,1,2024-01-02 04:00:00
u0014,imp0001406,A,0,2024-01-05 22:00:00
u0014,imp0001407,A,0,2024-01-01 06:00:00
u0014,imp0001408,A,0,2024-01-04 01:00:00
u0014,imp0001409,A,0,2024-01-01 20:00:00
u0015,imp0001410,A,0,2024-01-03 22:00:00
u0015,imp0001411,A,0,2024-01-05 17:00:00
u0015,imp0001412,A,0,2024-01-06 04:00:00
u0015,imp0001413,A,0,2024-01-06 20:00:00
u0015,imp0001414,A,0,2024-01-06 19:00:00
u0015,imp0001415,A,0,2024-01-01 17:00:00
u0015,imp0001416,A,0,2024-01-05 20:00:00
u0015,imp0001417,A,0,2024-01-01 23:00:00
u0015,imp0001418,A,0,2024-01-05 09:00:00
u0015,imp0001419,A,0,2024-01-06 22:00:00
u0015,imp0001420,A,0,2024-01-04 08:00:00
u0015,imp0001421,A,0,2024-01-03 07:00:00
u0015,imp0001422,A,0,2024-01-06 06:00:00
u0015,imp0001423,A,0,2024-01-02 11:00:00
u0015,imp0001424,A,0,2024-01-01 19:00:00
u0015,imp0001425,A,0,2024-01-03 11:00:00
u0015,imp0001426,A,0,2024-01-06 08:00:00
u0015,imp0001427,A,0,2024-01-07 23:00:00
u0015,imp0001428,A,0,2024-01-01 23:00:00
u0015,imp0001429,A,0,2024-01-05 10:00:00
u0015,imp0001430,A,0,2024-01-07 04:00:00
u0015,imp0001431,A,0,2024-01-07 21:00:00
u0015,imp0001432,A,0,2024-01-03 08:00:00
u0015,imp0001433,A,0,2024-01-03 22:00:00
u0015,imp0001434,A,0,2024-01-07 09:00:00
u0015,imp0001435,A,0,2024-01-05 10:00:00
u0015,imp0001436,A,0,2024-01-06 09:00:00
u0015,imp0001437,A,0,2024-01-02 18:00:00
u0015,imp0001438,A,0,2024-01-05 20:00:00
u0015,imp0001439,A,0,2024-01-04 03:00:00
u0015,imp0001440,A,0,2024-01-06 23:00:00
u0015,imp0001441,A,0,2024-01-03 11:00:00
u0015,imp0001442,A,0,2024-01-03 02:00:00
u0015,imp0001443,A,0,2024-01-04 09:00:00
u0015,imp0001444,A,0,2024-01-05 08:00:00
u0015,imp0001445,A,0,2024-01-07 09:00:00
u0015,imp0001446,A,0,2024-01-01 11:00:00
u0015,imp0001447,A,0,2024-01-03 16:00:00
u0015,imp0001448,A,0,2024-01-01 07:00:00
u0015,imp0001449,A,0,2024-01-01 16:00:00
u0015,imp0001450,A,0,2024-01-04 22:00:00
u0015,imp0001451,A,0,2024-01-05 18:00:00
u0015,imp0001452,A,0,2024-01-03 07:00:00
u0015,imp0001453,A,0,2024-01-05 01:00:00
u0015,imp0001454,A,0,2024-01-03 08:00:00
u0015,imp0001455,A,0,2024-01-02 20:00:00
u0015,imp0001456,A,0,2024-01-07 09:00:00
u0015,imp0001457,A,0,2024-01-05 16:00:00
u0015,imp0001458,A,0,2024-01-05 06:00:00
u0015,imp0001459,A,0,2024-01-02 19:00:00
u0015,imp0001460,A,0,2024-01-05 12:00:00
u0015,imp0001461,A,0,2024-01-06 09:00:00
u0015,imp0001462,A,0,2024-01-01 14:00:00
u0015,imp0001463,A,0,2024-01-03 09:00:00
u0015,imp0001464,A,0,2024-01-03 06:00:00
u0015,imp0001465,A,0,2024-01-03 23:00:00
u0015,imp0001466,A,0,2024-01-02 14:00:00
u0015,imp0001467,A,0,2024-01-06 20:00:00
u0015,imp0001468,A,0,2024-01-07 20:00:00
u0015,imp0001469,A,0,2024-01-06 21:00:00
u0015,imp0001470,A,0,2024-01-01 23:00:00
u0015,imp0001471,A,0,2024-01-01 21:00:00
u0015,imp0001472,A,0,2024-01-06 15:00:00
u0015,imp0001473,A,0,2024-01-03 15:00:00
u0015,imp0001474,A,0,2024-01-01 20:00:00
u0015,imp0001475,A,0,2024-01-05 08:00:00
u0015,imp0001476,A,0,2024-01-02 16:00:00
u0015,imp0001477,A,0,2024-01-06 18:00:00
u0015,imp0001478,A,0,2024-01-01 17:00:00
u0015,imp0001479,A,0,2024-01-05 05:00:00
u0015,imp0001480,A,0,2024-01-02 04:00:00
u0015,imp0001481,A,0,2024-01-06 16:00:00
u0015,imp0001482,A,0,2024-01-05 05:00:00
u0015,imp0001483,A,0,2024-01-01 04:00:00
u0015,imp0001484,A,0,2024-01-01 04:00:00
u0015,imp0001485,A,0,2024-01-05 04:00:00
u0015,imp0001486,A,0,2024-01-01 03:00:00
u0015,imp0001487,A,0,2024-01-02 09:00:00
u0015,imp0001488,A,0,2024-01-07 05:00:00
u0015,imp0001489,A,0,2024-01-06 15:00:00
u0015,imp0001490,A,0,2024-01-07 12:00:00
u0015,imp0001491,A,0,2024-01-05 22:00:00
u0015,imp0001492,A,0,2024-01-03 03:00:00
u0015,imp0001493,A,0,2024-01-01 01:00:00
u0015,imp0001494,A,0,2024-01-03 06:00:00
u0015,imp0001495,A,0,2024-01-05 07:00:00
u0015,imp0001496,A,0,2024-01-03 19:00:00
u0015,imp0001497,A,1,2024-01-03 01:00:00
u0015,imp0001498,A,0,2024-01-04 12:00:00
u0015,imp0001499,A,0,2024-01-05 17:00:00
u0015,imp0001500,A,0,2024-01-01 13:00:00
u0015,imp0001501,A,0,2024-01-05 07:00:00
u0016,imp0001502,A,0,2024-01-01 13:00:00
u0016,imp0001503,A,0,2024-01-05 13:00:00
u0016,imp0001504,A,0,2024-01-05 13:00:00
u0016,imp0001505,A,0,2024-01-03 04:00:00
u0016,imp0001506,A,0,2024-01-03 06:00:00
u0016,imp0001507,A,0,2024-01-01 21:00:00
u0016,imp0001508,A,0,2024-01-05 06:00:00
u0016,imp0001509,A,0,2024-01-05 22:00:00
u0016,imp0001510,A,0,2024-01-03 16:00:00
u0016,imp0001511,A,0,2024-01-01 04:00:00
u0016,imp0001512,A,0,2024-01-07 19:00:00
u0016,imp0001513,A,0,2024-01-07 13:00:00
u0016,imp0001514,A,0,2024-01-07 03:00:00
u0016,imp0001515,A,0,2024-01-03 17:00:00
u0016,imp0001516,A,0,2024-01-01 03:00:00
u0016,imp0001517,A,0,2024-01-03 06:00:00
u0016,imp0001518,A,0,2024-01-01 01:00:00
u0016,imp0001519,A,0,2024-01-06 08:00:00
u0016,imp0001520,A,0,2024-01-01 21:00:00
u0016,imp0001521,A,0,2024-01-04 13:00:00
u0016,imp0001522,A,0,2024-01-05 19:00:00
u0016,imp0001523,A,0,2024-01-04 08:00:00
u0016,imp0001524,A,0,2024-01-05 04:00:00
u0016,imp0001525,A,0,2024-01-07 06:00:00
u0016,imp0001526,A,0,2024-01-03 01:00:00
u0016,imp0001527,A,0,2024-01-01 18:00:00
u0016,imp0001528,A,0,2024-01-03 15:00:00
u0016,imp0001529,A,0,2024-01-04 23:00:00
u0016,imp0001530,A,0,2024-01-06 04:00:00
u0016,imp0001531,A,0,2024-01-01 17:00:00
u0016,imp0001532,A,0,2024-01-02 04:00:00
u0016,imp0001533,A,0,2024-01-05 19:00:00
u0016,imp0001534,A,0,2024-01-06 12:00:00
u0016,imp0001535,A,0,2024-01-03 20:00:00
u0016,imp0001536,A,0,2024-01-01 14:00:00
u0016,imp0001537,A,0,2024-01-04 10:00:00
u0016,imp0001538,A,0,2024-01-04 00:00:00
u0016,imp0001539,A,0,2024-01-04 19:00:00
u0016,imp0001540,A,0,2024-01-05 01:00:00
u0016,imp0001541,A,0,2024-01-05 22:00:00
u0016,imp0001542,A,0,2024-01-06 12:00:00
u0016,imp0001543,A,0,2024-01-06 16:00:00
u0016,imp0001544,A,0,2024-01-05 08:00:00
u0016,imp0001545,A,0,2024-01-02 01:00:00
u0016,imp0001546,A,0,2024-01-01 18:00:00
u0016,imp0001547,A,0,2024-01-03 07:00:00
u0016,imp0001548,A,0,2024-01-03 19:00:00
u0016,imp0001549,A,0,2024-01-01 06:00:00
u0016,imp0001550,A,0,2024-01-05 10:00:00
u0016,imp0001551,A,0,2024-01-02 05:00:00
u0016,imp0001552,A,0,2024-01-07 03:00:00
u0016,imp0001553,A,0,2024-01-03 20:00:00
u0016,imp0001554,A,0,2024-01-01 05:00:00
u0016,imp0001555,A,0,2024-01-06 01:00:00
u0016,imp0001556,A,0,2024-01-01 09:00:00
u0016,imp0001557,A,0,2024-01-04 04:00:00
u0016,imp0001558,A,0,2024-01-06 05:00:00
u0016,imp0001559,A,0,2024-01-05 17:00:00
u0016,imp0001560,A,0,2024-01-05 19:00:00
u0016,imp0001561,A,0,2024-01-07 11:00:00
u0016,imp0001562,A,0,2024-01-05 10:00:00
u0016,imp0001563,A,0,2024-01-05 06:00:00
u0016,imp0001564,A,0,2024-01-01 01:00:00
u0016,imp0001565,A,0,2024-01-05 15:00:00
u0016,imp0001566,A,0,2024-01-06 23:00:00
u0016,imp0001567,A,0,2024-01-04 19:00:00
u0016,imp0001568,A,0,2024-01-07 03:00:00
u0016,imp0001569,A,0,2024-01-06 15:00:00
u0016,imp0001570,A,0,2024-01-07 07:00:00
u0016,imp0001571,A,0,2024-01-03 09:00:00
u0016,imp0001572,A,0,2024-01-01 11:00:00
u0016,imp0001573,A,0,2024-01-06 11:00:00
u0016,imp0001574,A,0,2024-01-04 13:00:00
u0016,imp0001575,A,0,2024-01-07 20:00:00
u0016,imp0001576,A,0,2024-01-01 13:00:00
u0016,imp0001577,A,0,2024-01-04 00:00:00
u0016,imp0001578,A,0,2024-01-02 13:00:00
u0016,imp0001579,A,0,2024-01-07 20:00:00
u0016,imp0001580,A,0,2024-01-02 07:00:00
u0016,imp0001581,A,0,2024-01-06 11:00:00
u0016,imp0001582,A,0,2024-01-01 09:00:00
u0016,imp0001583,A,0,2024-01-01 15:00:00
u0016,imp0001584,A,0,2024-01-01 17:00:00
u0016,imp0001585,A,0,2024-01-06 05:00:00
u0016,imp0001586,A,0,2024-01-05 18:00:00
u0016,imp0001587,A,0,2024-01-04 09:00:00
u0016,imp0001588,A,0,2024-01-02 08:00:00
u0016,imp0001589,A,0,2024-01-05 11:00:00
u0016,imp0001590,A,0,2024-01-07 15:00:00
u0016,imp0001591,A,0,2024-01-01 16:00:00
u0016,imp0001592,A,0,2024-01-03 06:00:00
u0016,imp0001593,A,0,2024-01-04 11:00:00
u0016,imp0001594,A,0,2024-01-07 15:00:00
u0016,imp0001595,A,0,2024-01-05 15:00:00
u0016,imp0001596,A,0,2024-01-02 04:00:00
u0016,imp0001597,A,0,2024-01-07 23:00:00
u0016,imp0001598,A,0,2024-01-04 02:00:00
u0016,imp0001599,A,0,2024-01-04 06:00:00
u0016,imp0001600,A,0,2024-01-06 10:00:00
u0016,imp0001601,A,0,2024-01-05 02:00:00
u0016,imp0001602,A,0,2024-01-02 15:00:00
u0016,imp0001603,A,0,2024-01-01 19:00:00
u0016,imp0001604,A,0,2024-01-06 12:00:00
u0016,imp0001605,A,1,2024-01-06 14:00:00
u0016,imp0001606,A,0,2024-01-05 03:00:00
u0016,imp0001607,A,0,2024-01-02 12:00:00
u0016,imp0001608,A,0,2024-01-02 11:00:00
u0016,imp0001609,A,0,2024-01-02 00:00:00
u0016,imp0001610,A,0,2024-01-03 17:00:00
u0016,imp0001611,A,0,2024-01-05 05:00:00
u0016,imp0001612,A,1,2024-01-05 02:00:00
u0016,imp0001613,A,0,2024-01-06 20:00:00
u0016,imp0001614,A,0,2024-01-01 15:00:00
u0016,imp0001615,A,0,2024-01-02 03:00:00
u0016,imp0001616,A,0,2024-01-01 16:00:00
u0016,imp0001617,A,0,2024-01-02 11:00:00
u0016,imp0001618,A,0,2024-01-01 19:00:00
u0016,imp0001619,A,0,2024-01-01 05:00:00
u0016,imp0001620,A,0,2024-01-07 07:00:00
u0016,imp0001621,A,1,2024-01-01 04:00:00
u0016,imp0001622,A,0,2024-01-01 16:00:00
u0016,imp0001623,A,0,2024-01-01 22:00:00
u0016,imp0001624,A,0,2024-01-06 00:00:00
u0016,imp0001625,A,0,2024-01-07 05:00:00
u0016,imp0001626,A,0,2024-01-02 03:00:00
u0016,imp0001627,A,0,2024-01-05 05:00:00
u0016,imp0001628,A,0,2024-01-03 09:00:00
u0016,imp0001629,A,0,2024-01-01 13:00:00
u0016,imp0001630,A,0,2024-01-04 00:00:00
u0016,imp0001631,A,0,2024-01-01 04:00:00
u0016,imp0001632,A,0,2024-01-06 19:00:00
u0018,imp0001633,A,0,2024-01-04 04:00:00
u0018,imp0001634,A,0,2024-01-04 06:00:00
u0018,imp0001635,A,0,2024-01-07 02:00:00
u0018,imp0001636,A,0,2024-01-05 18:00:00
u0018,imp0001637,A,0,2024-01-01 12:00:00
u0018,imp0001638,A,0,2024-01-07 13:00:00
u0018,imp0001639,A,0,2024-01-06 18:00:00
u0018,imp0001640,A,0,2024-01-01 21:00:00
u0018,imp0001641,A,0,2024-01-07 21:00:00
u0018,imp0001642,A,0,2024-01-01 21:00:00
u0018,imp0001643,A,0,2024-01-02 22:00:00
u0018,imp0001644,A,0,2024-01-07 19:00:00
u0018,imp0001645,A,0,2024-01-04 15:00:00
u0018,imp0001646,A,0,2024-01-03 15:00:00
u0018,imp0001647,A,0,2024-01-03 12:00:00
u0018,imp0001648,A,0,2024-01-02 21:00:00
u0018,imp0001649,A,0,2024-01-06 17:00:00
u0018,imp0001650,A,0,2024-01-07 03:00:00
u0018,imp0001651,A,0,2024-01-01 02:00:00
u0018,imp0001652,A,0,2024-01-02 10:00:00
u0018,imp0001653,A,0,2024-01-02 10:00:00
u0018,imp0001654,A,0,2024-01-03 08:00:00
u0018,imp0001655,A,0,2024-01-01 09:00:00
u0018,imp0001656,A,1,2024-01-05 08:00:00
u0018,imp0001657,A,0,2024-01-07 12:00:00
u0018,imp0001658,A,0,2024-01-03 22:00:00
u0018,imp0001659,A,0,2024-01-03 19:00:00
u0018,imp0001660,A,0,2024-01-04 05:00:00
u0018,imp0001661,A,0,2024-01-04 22:00:00
u0018,imp0001662,A,0,2024-01-06 05:00:00
u0018,imp0001663,A,0,2024-01-07 08:00:00
u0018,imp0001664,A,0,2024-01-02 09:00:00
u0018,imp0001665,A,0,2024-01-05 22:00:00
u0018,imp0001666,A,0,2024-01-03 04:00:00
u0018,imp0001667,A,0,2024-01-06 14:00:00
u0018,imp0001668,A,0,2024-01-02 17:00:00
u0018,imp0001669,A,0,2024-01-06 16:00:00
u0018,imp0001670,A,1,2024-01-05 04:00:00
u0018,imp0001671,A,0,2024-01-04 11:00:00
u0018,imp0001672,A,0,2024-01-07 09:00:00
u0018,imp0001673,A,0,2024-01-01 02:00:00
u0018,imp0001674,A,0,2024-01-01 12:00:00
u0018,imp0001675,A,0,2024-01-07 18:00:00
u0018,imp0001676,A,0,2024-01-03 06:00:00
u0018,imp0001677,A,0,2024-01-04 11:00:00
u0018,imp0001678,A,0,2024-01-04 00:00:00
u0018,imp0001679,A,0,2024-01-03 13:00:00
u0018,imp0001680,A,0,2024-01-03 01:00:00
u0018,imp0001681,A,0,2024-01-02 14:00:00
u0018,imp0001682,A,0,2024-01-02 15:00:00
u0018,imp0001683,A,0,2024-01-05 13:00:00
u0018,imp0001684,A,0,2024-01-01 19:00:00
u0018,imp0001685,A,0,2024-01-05 09:00:00
u0018,imp0001686,A,0,2024-01-07 22:00:00
u0018,imp0001687,A,0,2024-01-03 09:00:00
u0018,imp0001688,A,0,2024-01-06 17:00:00
u0018,imp0001689,A,0,2024-01-02 23:00:00
u0018,imp0001690,A,0,2024-01-07 00:00:00
u0018,imp0001691,A,0,2024-01-05 10:00:00
u0018,imp0001692,A,0,2024-01-06 11:00:00
u0018,imp0001693,A,0,2024-01-02 03:00:00
u0018,imp0001694,A,0,2024-01-05 09:00:00
u0018,imp0001695,A,0,2024-01-02 22:00:00
u0018,imp0001696,A,0,2024-01-05 06:00:00
u0018,imp0001697,A,0,2024-01-04 06:00:00
u0018,imp0001698,A,0,2024-01-02 15:00:00
u0018,imp0001699,A,0,2024-01-05 18:00:00
u0018,imp0001700,A,0,2024-01-07 20:00:00
u0018,imp0001701,A,0,2024-01-07 00:00:00
u0018,imp0001702,A,0,2024-01-04 03:00:00
u0018,imp0001703,A,0,2024-01-02 08:00:00
u0018,imp0001704,A,1,2024-01-02 13:00:00
u0018,imp0001705,A,0,2024-01-07 23:00:00
u0018,imp0001706,A,0,2024-01-01 21:00:00
u0018,imp0001707,A,0,2024-01-06 06:00:00
u0018,imp0001708,A,0,2024-01-03 12:00:00
u0018,imp0001709,A,0,2024-01-06 11:00:00
u0018,imp0001710,A,0,2024-01-03 23:00:00
u0018,imp0001711,A,0,2024-01-03 16:00:00
u0018,imp0001712,A,0,2024-01-07 09:00:00
u0018,imp0001713,A,0,2024-01-02 15:00:00
u0018,imp0001714,A,0,2024-01-04 05:00:00
u0018,imp0001715,A,0,2024-01-07 14:00:00
u0018,imp0001716,A,0,2024-01-05 16:00:00
u0018,imp0001717,A,0,2024-01-05 20:00:00
u0018,imp0001718,A,0,2024-01-03 21:00:00
u0018,imp0001719,A,0,2024-01-07 14:00:00
u0018,imp0001720,A,0,2024-01-02 00:00:00
u0018,imp0001721,A,0,2024-01-05 04:00:00
u0018,imp0001722,A,0,2024-01-07 01:00:00
u0018,imp0001723,A,0,2024-01-03 07:00:00
u0018,imp0001724,A,0,2024-01-01 22:00:00
u0018,imp0001725,A,0,2024-01-01 12:00:00
u0018,imp0001726,A,0,2024-01-02 02:00:00
u0018,imp0001727,A,0,2024-01-07 21:00:00
u0018,imp0001728,A,0,2024-01-06 21:00:00
u0018,imp0001729,A,0,2024-01-03 19:00:00
u0018,imp0001730,A,0,2024-01-02 04:00:00
u0018,imp0001731,A,0,2024-01-06 11:00:00
u0018,imp0001732,A,0,2024-01-03 17:00:00
u0018,imp0001733,A,0,2024-01-07 03:00:00
u0018,imp0001734,A,0,2024-01-01 05:00:00
u0018,imp0001735,A,0,2024-01-06 02:00:00
u0018,imp0001736,A,0,2024-01-05 08:00:00
u0018,imp0001737,A,0,2024-01-03 05:00:00
u0018,imp0001738,A,0,2024-01-04 21:00:00
u0018,imp0001739,A,0,2024-01-04 14:00:00
u0018,imp0001740,A,0,2024-01-05 08:00:00
u0018,imp0001741,A,0,2024-01-03 17:00:00
u0018,imp0001742,A,0,2024-01-07 00:00:00
u0018,imp0001743,A,0,2024-01-03 17:00:00
u0018,imp0001744,A,0,2024-01-02 09:00:00
u0018,imp0001745,A,0,2024-01-06 13:00:00
u0018,imp0001746,A,0,2024-01-05 19:00:00
u0018,imp0001747,A,0,2024-01-01 18:00:00
u0018,imp0001748,A,0,2024-01-05 18:00:00
u0018,imp0001749,A,0,2024-01-03 00:00:00
u0018,imp0001750,A,0,2024-01-02 12:00:00
u0018,imp0001751,A,0,2024-01-05 18:00:00
u0018,imp0001752,A,0,2024-01-03 13:00:00
u0018,imp0001753,A,0,2024-01-01 01:00:00
u0018,imp0001754,A,0,2024-01-02 23:00:00
u0018,imp0001755,A,0,2024-01-03 06:00:00
u0018,imp0001756,A,0,2024-01-01 00:00:00
u0018,imp0001757,A,0,2024-01-05 06:00:00
u0018,imp0001758,A,0,2024-01-05 15:00:00
