user_id,variant,converted,timestamp
u0666,A,0,2024-01-04 02:00:00
u0667,A,0,2024-01-07 16:00:00
u0668,A,0,2024-01-07 06:00:00
u0669,A,0,2024-01-06 22:00:00
u0670,A,0,2024-01-07 10:00:00
u0671,A,0,2024-01-04 09:00:00
u0672,A,0,2024-01-04 19:00:00
u0673,A,0,2024-01-01 03:00:00
u0674,A,0,2024-01-06 14:00:00
u0675,A,0,2024-01-05 12:00:00
u0676,A,1,2024-01-07 18:00:00
u0677,A,0,2024-01-02 23:00:00
u0678,A,0,2024-01-04 00:00:00
u0679,A,1,2024-01-03 23:00:00
u0680,A,0,2024-01-05 19:00:00
u0681,A,0,2024-01-04 08:00:00
u0682,A,0,2024-01-04 08:00:00
u0683,A,0,2024-01-05 16:00:00
u0684,A,0,2024-01-04 23:00:00
u0685,A,1,2024-01-03 23:00:00
u0686,A,0,2024-01-07 02:00:00
u0687,A,0,2024-01-03 14:00:00
u0688,A,0,2024-01-02 13:00:00
u0689,A,0,2024-01-03 18:00:00
u0690,A,0,2024-01-03 20:00:00
u0691,A,0,2024-01-01 12:00:00
u0692,A,0,2024-01-02 06:00:00
u0693,A,0,2024-01-05 17:00:00
u0694,A,0,2024-01-01 21:00:00
u0695,A,0,2024-01-04 20:00:00
u0696,A,0,2024-01-03 18:00:00
u0697,A,0,2024-01-03 05:00:00
u0698,A,0,2024-01-06 17:00:00
u0699,A,0,2024-01-02 17:00:00
u0700,A,0,2024-01-03 15:00:00
u0701,A,0,2024-01-06 05:00:00
u0702,A,0,2024-01-01 20:00:00
u0703,A,0,2024-01-07 07:00:00
u0704,A,0,2024-01-02 10:00:00
u0705,A,0,2024-01-02 05:00:00
u0706,A,1,2024-01-03 08:00:00
u0707,A,0,2024-01-02 22:00:00
u0708,A,0,2024-01-07 18:00:00
u0709,A,0,2024-01-01 18:00:00
u0710,A,0,2024-01-05 17:00:00
u0711,A,0,2024-01-01 07:00:00
u0712,A,0,2024-01-02 01:00:00
u0713,A,0,2024-01-05 16:00:00
u0714,A,0,2024-01-03 22:00:00
u0715,A,0,2024-01-02 05:00:00
u0716,A,1,2024-01-06 14:00:00
u0717,A,0,2024-01-03 18:00:00
u0718,A,1,2024-01-03 16:00:00
u0719,A,0,2024-01-02 11:00:00
u0720,A,0,2024-01-02 00:00:00
u0721,A,1,2024-01-02 12:00:00
u0722,A,0,2024-01-01 00:00:00
u0723,A,0,2024-01-06 22:00:00
u0724,A,0,2024-01-02 12:00:00
u0725,A,0,2024-01-06 20:00:00
u0726,A,0,2024-01-06 15:00:00
u0727,A,0,2024-01-06 12:00:00
u0728,A,0,2024-01-06 07:00:00
u0729,A,0,2024-01-06 06:00:00
u0730,A,0,2024-01-01 00:00:00
u0731,A,0,2024-01-07 19:00:00
u0732,A,0,2024-01-02 10:00:00
u0733,A,0,2024-01-05 07:00:00
u0734,A,0,2024-01-01 22:00:00
u0735,A,0,2024-01-01 08:00:00
u0736,A,0,2024-01-02 09:00:00
u0737,A,0,2024-01-06 07:00:00
u0738,A,0,2024-01-01 03:00:00
u0739,A,0,2024-01-07 13:00:00
u0740,A,0,2024-01-05 05:00:00
u0741,A,0,2024-01-04 02:00:00
u0742,A,0,2024-01-05 02:00:00
u0743,A,0,2024-01-03 23:00:00
u0744,A,0,2024-01-01 02:00:00
u0745,A,0,2024-01-06 21:00:00
u0746,A,0,2024-01-02 09:00:00
u0747,A,0,2024-01-02 20:00:00
u0748,A,0,2024-01-03 12:00:00
u0749,A,1,2024-01-04 10:00:00
u0750,A,0,2024-01-06 02:00:00
u0751,A,0,2024-01-05 05:00:00
u0752,A,1,2024-01-01 15:00:00
u0753,A,0,2024-01-03 17:00:00
u0754,A,0,2024-01-07 23:00:00
u0755,A,0,2024-01-07 00:00:00
u0756,A,0,2024-01-05 22:00:00
u0757,A,0,2024-01-07 17:00:00
u0758,A,0,2024-01-06 03:00:00
u0759,A,0,2024-01-06 23:00:00
u0760,A,0,2024-01-05 05:00:00
u0761,A,0,2024-01-03 17:00:00
u0762,A,0,2024-01-01 12:00:00
u0763,A,0,2024-01-05 14:00:00
u0764,A,0,2024-01-07 14:00:00
u0765,A,0,2024-01-02 09:00:00
u0766,A,0,2024-01-02 14:00:00
u0767,A,0,2024-01-06 15:00:00
u0768,A,0,2024-01-05 23:00:00
u0769,A,0,2024-01-06 05:00:00
u0770,A,0,2024-01-03 06:00:00
u0771,A,0,2024-01-02 02:00:00
u0772,A,0,2024-01-05 21:00:00
u0773,A,0,2024-01-03 04:00:00
u0774,A,0,2024-01-02 14:00:00
u0775,A,0,2024-01-03 16:00:00
u0776,A,0,2024-01-07 00:00:00
u0777,A,0,2024-01-07 13:00:00
u0778,A,0,2024-01-01 12:00:00
u0779,A,0,2024-01-01 20:00:00
u0780,A,0,2024-01-07 02:00:00
u0781,A,0,2024-01-03 04:00:00
u0782,A,0,2024-01-01 18:00:00
u0783,A,0,2024-01-03 08:00:00
u0784,A,0,2024-01-02 00:00:00
u0785,A,0,2024-01-02 06:00:00
u0786,A,1,2024-01-04 08:00:00
u0787,A,0,2024-01-01 22:00:00
u0788,A,0,2024-01-02 07:00:00
u0789,A,0,2024-01-04 01:00:00
u0790,A,1,2024-01-01 09:00:00
u0791,A,0,2024-01-03 05:00:00
u0792,A,0,2024-01-03 03:00:00
u0793,A,0,2024-01-07 03:00:00
u0794,A,0,2024-01-07 15:00:00
u0795,A,0,2024-01-05 17:00:00
u0796,A,0,2024-01-01 13:00:00
u0797,A,1,2024-01-07 11:00:00
u0798,A,0,2024-01-05 13:00:00
u0799,A,0,2024-01-03 04:00:00
u0800,A,1,2024-01-07 07:00:00
u0801,A,0,2024-01-04 06:00:00
u0802,A,0,2024-01-01 21:00:00
u0803,A,0,2024-01-02 05:00:00
u0804,A,0,2024-01-01 03:00:00
u0805,A,0,2024-01-03 10:00:00
u0806,A,0,2024-01-01 07:00:00
u0807,A,1,2024-01-01 11:00:00
u0808,A,1,2024-01-05 22:00:00
u0809,A,0,2024-01-07 14:00:00
u0810,A,0,2024-01-02 09:00:00
u0811,A,1,2024-01-04 09:00:00
u0812,A,0,2024-01-05 01:00:00
u0813,A,0,2024-01-06 06:00:00
u0814,A,1,2024-01-04 02:00:00
u0815,A,0,2024-01-05 08:00:00
u0816,A,0,2024-01-03 00:00:00
u0817,A,0,2024-01-04 06:00:00
u0818,A,0,2024-01-04 20:00:00
u0819,A,0,2024-01-07 09:00:00
u0820,A,0,2024-01-01 17:00:00
u0821,A,0,2024-01-04 23:00:00
u0822,A,0,2024-01-02 13:00:00
u0823,A,0,2024-01-04 14:00:00
u0824,A,0,2024-01-04 15:00:00
u0825,A,0,2024-01-03 01:00:00
u0826,A,1,2024-01-01 07:00:00
u0827,A,0,2024-01-06 13:00:00
u0828,A,0,2024-01-03 20:00:00
u0829,A,0,2024-01-06 00:00:00
u0830,A,0,2024-01-03 15:00:00
u0831,A,0,2024-01-07 12:00:00
u0832,A,0,2024-01-07 11:00:00
u0833,A,0,2024-01-06 18:00:00
u0834,A,0,2024-01-06 00:00:00
u0835,A,0,2024-01-03 16:00:00
u0836,A,0,2024-01-05 10:00:00
u0837,A,1,2024-01-07 02:00:00
u0838,A,0,2024-01-06 16:00:00
u0839,A,0,2024-01-07 10:00:00
u0840,A,0,2024-01-07 17:00:00
u0841,A,0,2024-01-05 03:00:00
u0842,A,0,2024-01-04 09:00:00
u0843,A,0,2024-01-06 22:00:00
u0844,A,1,2024-01-03 02:00:00
u0845,A,0,2024-01-06 20:00:00
u0846,A,0,2024-01-04 10:00:00
u0847,A,0,2024-01-05 15:00:00
u0848,A,1,2024-01-03 07:00:00
u0849,A,0,2024-01-07 20:00:00
u0850,A,0,2024-01-07 00:00:00
u0851,A,0,2024-01-07 12:00:00
u0852,A,0,2024-01-07 16:00:00
u0853,A,0,2024-01-03 11:00:00
u0854,A,0,2024-01-05 23:00:00
u0855,A,0,2024-01-06 17:00:00
u0856,A,0,2024-01-01 22:00:00
u0857,A,0,2024-01-07 04:00:00
u0858,A,0,2024-01-01 12:00:00
u0859,A,0,2024-01-05 04:00:00
u0860,A,0,2024-01-07 16:00:00
u0861,A,0,2024-01-01 23:00:00
u0862,A,0,2024-01-05 11:00:00
u0863,A,0,2024-01-01 10:00:00
u0864,A,0,2024-01-01 16:00:00
u0865,A,0,2024-01-02 00:00:00
u0866,A,0,2024-01-04 21:00:00
u0867,A,0,2024-01-01 20:00:00
u0868,A,0,2024-01-04 11:00:00
u0869,A,0,2024-01-06 19:00:00
u0870,A,1,2024-01-02 12:00:00
u0871,A,0,2024-01-02 17:00:00
u0872,A,0,2024-01-07 00:00:00
u0873,A,0,2024-01-05 04:00:00
u0874,A,0,2024-01-02 23:00:00
u0875,A,0,2024-01-05 06:00:00
u0876,A,0,2024-01-02 03:00:00
u0877,A,0,2024-01-02 16:00:00
u0878,A,0,2024-01-05 02:00:00
u0879,A,0,2024-01-02 22:00:00
u0880,A,0,2024-01-07 01:00:00
u0881,A,0,2024-01-05 08:00:00
u0882,A,0,2024-01-06 03:00:00
u0883,A,0,2024-01-01 12:00:00
u0884,A,0,2024-01-06 20:00:00
u0885,A,0,2024-01-05 03:00:00
u0886,A,0,2024-01-02 06:00:00
u0887,A,0,2024-01-06 09:00:00
u0888,A,0,2024-01-01 15:00:00
u0889,A,0,2024-01-06 16:00:00
u0890,A,0,2024-01-04 00:00:00
u0891,A,0,2024-01-07 21:00:00
u0892,A,0,2024-01-03 05:00:00
u0893,A,0,2024-01-05 03:00:00
u0894,A,0,2024-01-05 12:00:00
u0895,A,0,2024-01-04 14:00:00
u0896,A,0,2024-01-07 17:00:00
u0897,A,0,2024-01-06 16:00:00
u0898,A,0,2024-01-01 07:00:00
u0899,A,0,2024-01-01 06:00:00
u0900,A,0,2024-01-02 11:00:00
u0901,A,0,2024-01-01 17:00:00
u0902,A,0,2024-01-01 02:00:00
u0903,A,0,2024-01-02 03:00:00
u0904,A,0,2024-01-03 21:00:00
u0905,A,0,2024-01-07 04:00:00
u0906,A,0,2024-01-02 03:00:00
u0907,A,0,2024-01-03 05:00:00
u0908,A,0,2024-01-03 16:00:00
u0909,A,0,2024-01-05 03:00:00
u0910,A,0,2024-01-01 20:00:00
u0911,A,0,2024-01-01 12:00:00
u0912,A,0,2024-01-03 08:00:00
u0913,A,0,2024-01-03 00:00:00
u0914,A,0,2024-01-05 21:00:00
u0915,A,0,2024-01-03 05:00:00
u0916,A,0,2024-01-06 17:00:00
u0917,A,0,2024-01-03 04:00:00
u0918,A,1,2024-01-02 19:00:00
u0919,A,0,2024-01-02 22:00:00
u0920,A,0,2024-01-03 04:00:00
u0921,A,0,2024-01-04 01:00:00
u0922,A,0,2024-01-02 21:00:00
u0923,A,0,2024-01-01 12:00:00
u0924,A,0,2024-01-07 20:00:00
u0925,A,0,2024-01-05 05:00:00
u0926,A,0,2024-01-01 23:00:00
u0927,A,0,2024-01-01 01:00:00
u0928,A,0,2024-01-04 08:00:00
u0929,A,0,2024-01-05 03:00:00
u0930,A,0,2024-01-06 21:00:00
u0931,A,0,2024-01-06 17:00:00
u0932,A,0,2024-01-07 18:00:00
u0933,A,1,2024-01-07 08:00:00
u0934,A,0,2024-01-06 10:00:00
u0935,A,0,2024-01-05 14:00:00
u0936,A,0,2024-01-05 05:00:00
u0937,A,0,2024-01-01 16:00:00
u0938,A,1,2024-01-01 11:00:00
u0939,A,0,2024-01-05 19:00:00
u0940,A,0,2024-01-01 23:00:00
u0941,A,0,2024-01-02 04:00:00
u0942,A,0,2024-01-07 08:00:00
u0943,A,0,2024-01-06 01:00:00
u0944,A,0,2024-01-04 17:00:00
u0945,A,0,2024-01-03 16:00:00
u0946,A,0,2024-01-04 11:00:00
u0947,A,0,2024-01-05 22:00:00
u0948,A,1,2024-01-07 11:00:00
u0949,A,0,2024-01-01 15:00:00
u0950,A,0,2024-01-05 07:00:00
u0951,A,0,2024-01-04 19:00:00
u0952,A,0,2024-01-02 02:00:00
u0953,A,0,2024-01-07 17:00:00
u0954,A,1,2024-01-07 20:00:00
u0955,A,0,2024-01-06 13:00:00
u0956,A,0,2024-01-06 14:00:00
u0957,A,0,2024-01-07 08:00:00
u0958,A,0,2024-01-02 08:00:00
u0959,A,0,2024-01-03 06:00:00
u0960,A,0,2024-01-01 06:00:00
u0961,A,0,2024-01-03 08:00:00
u0962,A,0,2024-01-06 05:00:00
u0963,A,0,2024-01-01 11:00:00
u0964,A,0,2024-01-01 15:00:00
u0965,A,0,2024-01-02 18:00:00
u0966,A,0,2024-01-05 20:00:00
u0967,A,0,2024-01-06 14:00:00
u0968,A,0,2024-01-05 14:00:00
u0969,A,0,2024-01-03 02:00:00
u0970,A,0,2024-01-07 15:00:00
u0971,A,0,2024-01-04 02:00:00
u0972,A,1,2024-01-01 07:00:00
u0973,A,0,2024-01-02 20:00:00
u0974,A,0,2024-01-03 10:00:00
u0975,A,0,2024-01-06 11:00:00
u0976,A,0,2024-01-05 07:00:00
u0977,A,0,2024-01-07 12:00:00
u0978,A,0,2024-01-07 12:00:00
u0979,A,0,2024-01-05 01:00:00
u0980,A,0,2024-01-07 11:00:00
u0981,A,0,2024-01-04 06:00:00
u0982,A,0,2024-01-06 03:00:00
u0983,A,0,2024-01-01 03:00:00
u0984,A,0,2024-01-04 17:00:00
u0985,A,0,2024-01-05 07:00:00
u0986,A,0,2024-01-06 16:00:00
u0987,A,0,2024-01-05 22:00:00
u0988,A,0,2024-01-06 12:00:00
u0989,A,0,2024-01-03 07:00:00
u0990,A,0,2024-01-04 23:00:00
u0991,A,0,2024-01-04 02:00:00
u0992,A,0,2024-01-06 22:00:00
u0993,A,0,2024-01-02 07:00:00
u0994,A,0,2024-01-02 03:00:00
u0995,A,0,2024-01-01 21:00:00
u0996,A,0,2024-01-01 16:00:00
u0997,A,1,2024-01-03 10:00:00
u0998,A,0,2024-01-04 17:00:00
u0999,A,1,2024-01-05 09:00:00
u1000,A,0,2024-01-02 01:00:00
u1001,B,0,2024-01-02 00:00:00
u1002,B,0,2024-01-06 17:00:00
u1003,B,0,2024-01-02 20:00:00
u1004,B,0,2024-01-04 10:00:00
u1005,B,0,2024-01-01 10:00:00
u1006,B,0,2024-01-05 07:00:00
u1007,B,0,2024-01-03 19:00:00
u1008,B,0,2024-01-04 22:00:00
u1009,B,0,2024-01-07 11:00:00
u1010,B,0,2024-01-03 16:00:00
u1011,B,0,2024-01-03 00:00:00
u1012,B,1,2024-01-03 03:00:00
u1013,B,1,2024-01-05 05:00:00
u1014,B,0,2024-01-03 08:00:00
u1015,B,0,2024-01-02 22:00:00
u1016,B,1,2024-01-07 14:00:00
u1017,B,0,2024-01-02 01:00:00
u1018,B,0,2024-01-05 17:00:00
u1019,B,1,2024-01-01 04:00:00
u1020,B,0,2024-01-04 11:00:00
u1021,B,0,2024-01-03 03:00:00
u1022,B,0,2024-01-05 08:00:00
u1023,B,1,2024-01-03 05:00:00
u1024,B,1,2024-01-07 16:00:00
u1025,B,1,2024-01-07 21:00:00
u1026,B,0,2024-01-07 10:00:00
u1027,B,0,2024-01-01 14:00:00
u1028,B,0,2024-01-03 12:00:00
u1029,B,0,2024-01-06 01:00:00
u1030,B,0,2024-01-01 20:00:00
u1031,B,0,2024-01-02 21:00:00
u1032,B,0,2024-01-06 13:00:00
u1033,B,0,2024-01-02 13:00:00
u1034,B,0,2024-01-03 13:00:00
u1035,B,0,2024-01-04 13:00:00
u1036,B,0,2024-01-04 05:00:00
u1037,B,0,2024-01-02 21:00:00
u1038,B,0,2024-01-06 20:00:00
u1039,B,0,2024-01-01 02:00:00
u1040,B,0,2024-01-01 05:00:00
u1041,B,0,2024-01-04 20:00:00
u1042,B,0,2024-01-01 07:00:00
u1043,B,0,2024-01-05 11:00:00
u1044,B,0,2024-01-07 16:00:00
u1045,B,1,2024-01-04 02:00:00
u1046,B,0,2024-01-04 04:00:00
u1047,B,0,2024-01-03 01:00:00
u1048,B,0,2024-01-01 10:00:00
u1049,B,0,2024-01-04 22:00:00
u1050,B,0,2024-01-07 11:00:00
u1051,B,0,2024-01-03 21:00:00
u1052,B,0,2024-01-01 15:00:00
u1053,B,1,2024-01-03 19:00:00
u1054,B,0,2024-01-05 02:00:00
u1055,B,1,2024-01-02 23:00:00
u1056,B,0,2024-01-03 15:00:00
u1057,B,0,2024-01-04 17:00:00
u1058,B,0,2024-01-04 03:00:00
u1059,B,0,2024-01-06 18:00:00
u1060,B,0,2024-01-05 04:00:00
u1061,B,0,2024-01-04 16:00:00
u1062,B,1,2024-01-01 17:00:00
u1063,B,0,2024-01-01 18:00:00
u1064,B,0,2024-01-03 06:00:00
u1065,B,0,2024-01-05 05:00:00
u1066,B,0,2024-01-05 21:00:00
u1067,B,0,2024-01-07 09:00:00
u1068,B,0,2024-01-06 13:00:00
u1069,B,0,2024-01-01 03:00:00
u1070,B,0,2024-01-05 11:00:00
u1071,B,0,2024-01-05 18:00:00
u1072,B,0,2024-01-02 04:00:00
u1073,B,0,2024-01-03 10:00:00
u1074,B,0,2024-01-06 04:00:00
u1075,B,1,2024-01-05 01:00:00
u1076,B,0,2024-01-01 16:00:00
u1077,B,0,2024-01-05 10:00:00
u1078,B,0,2024-01-02 18:00:00
u1079,B,0,2024-01-04 07:00:00
u1080,B,1,2024-01-07 17:00:00
u1081,B,0,2024-01-01 07:00:00
u1082,B,0,2024-01-06 20:00:00
u1083,B,0,2024-01-05 09:00:00
u1084,B,0,2024-01-01 07:00:00
u1085,B,1,2024-01-04 23:00:00
u1086,B,0,2024-01-04 21:00:00
u1087,B,0,2024-01-03 16:00:00
u1088,B,0,2024-01-02 14:00:00
u1089,B,1,2024-01-04 08:00:00
u1090,B,0,2024-01-04 11:00:00
u1091,B,1,2024-01-04 15:00:00
u1092,B,0,2024-01-04 13:00:00
u1093,B,0,2024-01-04 20:00:00
u1094,B,0,2024-01-04 13:00:00
u1095,B,0,2024-01-02 19:00:00
u1096,B,0,2024-01-06 16:00:00
u1097,B,0,2024-01-07 20:00:00
u1098,B,0,2024-01-04 01:00:00
u1099,B,0,2024-01-02 11:00:00
u1100,B,0,2024-01-05 04:00:00
u1101,B,0,2024-01-07 11:00:00
u1102,B,1,2024-01-05 07:00:00
u1103,B,1,2024-01-03 17:00:00
u1104,B,1,2024-01-03 06:00:00
u1105,B,1,2024-01-04 18:00:00
u1106,B,0,2024-01-01 21:00:00
u1107,B,0,2024-01-05 04:00:00
u1108,B,0,2024-01-07 10:00:00
u1109,B,0,2024-01-06 00:00:00
u1110,B,0,2024-01-04 20:00:00
u1111,B,0,2024-01-05 11:00:00
u1112,B,0,2024-01-06 20:00:00
u1113,B,0,2024-01-01 09:00:00
u1114,B,0,2024-01-01 08:00:00
u1115,B,0,2024-01-07 10:00:00
u1116,B,0,2024-01-02 09:00:00
u1117,B,0,2024-01-06 08:00:00
u1118,B,0,2024-01-07 15:00:00
u1119,B,0,2024-01-04 16:00:00
u1120,B,0,2024-01-04 20:00:00
u1121,B,1,2024-01-03 22:00:00
u1122,B,1,2024-01-03 18:00:00
u1123,B,0,2024-01-07 03:00:00
u1124,B,0,2024-01-05 20:00:00
u1125,B,0,2024-01-04 21:00:00
u1126,B,0,2024-01-07 18:00:00
u1127,B,0,2024-01-05 02:00:00
u1128,B,0,2024-01-05 16:00:00
u1129,B,0,2024-01-05 06:00:00
u1130,B,0,2024-01-04 18:00:00
u1131,B,0,2024-01-04 17:00:00
u1132,B,0,2024-01-01 16:00:00
u1133,B,0,2024-01-01 17:00:00
u1134,B,0,2024-01-05 19:00:00
u1135,B,0,2024-01-04 20:00:00
u1136,B,0,2024-01-04 18:00:00
u1137,B,0,2024-01-04 09:00:00
u1138,B,0,2024-01-03 19:00:00
u1139,B,0,2024-01-05 17:00:00
u1140,B,0,2024-01-01 00:00:00
u1141,B,0,2024-01-03 09:00:00
u1142,B,0,2024-01-07 09:00:00
u1143,B,0,2024-01-05 12:00:00
u1144,B,0,2024-01-07 03:00:00
u1145,B,0,2024-01-05 19:00:00
u1146,B,0,2024-01-04 14:00:00
u1147,B,0,2024-01-01 09:00:00
u1148,B,0,2024-01-03 10:00:00
u1149,B,0,2024-01-02 16:00:00
u1150,B,0,2024-01-05 08:00:00
u1151,B,0,2024-01-06 12:00:00
u1152,B,0,2024-01-06 01:00:00
u1153,B,0,2024-01-07 00:00:00
u1154,B,0,2024-01-01 21:00:00
u1155,B,0,2024-01-05 01:00:00
u1156,B,0,2024-01-03 19:00:00
u1157,B,0,2024-01-06 18:00:00
u1158,B,1,2024-01-03 07:00:00
u1159,B,0,2024-01-07 04:00:00
u1160,B,0,2024-01-05 02:00:00
u1161,B,0,2024-01-04 03:00:00
u1162,B,0,2024-01-02 01:00:00
u1163,B,0,2024-01-05 18:00:00
u1164,B,0,2024-01-07 02:00:00
u1165,B,0,2024-01-05 12:00:00
u1166,B,0,2024-01-02 22:00:00
u1167,B,0,2024-01-03 22:00:00
u1168,B,0,2024-01-07 09:00:00
u1169,B,0,2024-01-02 15:00:00
u1170,B,0,2024-01-06 12:00:00
u1171,B,0,2024-01-07 04:00:00
u1172,B,1,2024-01-06 11:00:00
u1173,B,0,2024-01-01 22:00:00
u1174,B,0,2024-01-05 09:00:00
u1175,B,0,2024-01-04 11:00:00
u1176,B,0,2024-01-06 22:00:00
u1177,B,0,2024-01-05 19:00:00
u1178,B,0,2024-01-05 12:00:00
u1179,B,0,2024-01-06 15:00:00
u1180,B,0,2024-01-02 16:00:00
u1181,B,1,2024-01-05 15:00:00
u1182,B,0,2024-01-07 02:00:00
u1183,B,0,2024-01-05 15:00:00
u1184,B,1,2024-01-05 06:00:00
u1185,B,0,2024-01-02 21:00:00
u1186,B,1,2024-01-07 11:00:00
u1187,B,0,2024-01-03 19:00:00
u1188,B,0,2024-01-06 01:00:00
u1189,B,0,2024-01-01 14:00:00
u1190,B,0,2024-01-07 20:00:00
u1191,B,0,2024-01-06 08:00:00
u1192,B,0,2024-01-05 14:00:00
u1193,B,0,2024-01-01 23:00:00
u1194,B,0,2024-01-02 02:00:00
u1195,B,0,2024-01-02 15:00:00
u1196,B,0,2024-01-07 19:00:00
u1197,B,1,2024-01-01 23:00:00
u1198,B,1,2024-01-01 23:00:00
u1199,B,0,2024-01-01 03:00:00
u1200,B,0,2024-01-03 18:00:00
u1201,B,0,2024-01-02 09:00:00
u1202,B,0,2024-01-05 19:00:00
u1203,B,0,2024-01-01 22:00:00
u1204,B,0,2024-01-05 12:00:00
u1205,B,0,2024-01-03 20:00:00
u1206,B,0,2024-01-04 22:00:00
u1207,B,0,2024-01-03 13:00:00
u1208,B,0,2024-01-03 08:00:00
u1209,B,0,2024-01-03 05:00:00
u1210,B,1,2024-01-03 21:00:00
u1211,B,0,2024-01-05 04:00:00
u1212,B,0,2024-01-03 08:00:00
u1213,B,0,2024-01-06 17:00:00
u1214,B,0,2024-01-07 23:00:00
u1215,B,0,2024-01-06 14:00:00
u1216,B,0,2024-01-05 06:00:00
u1217,B,0,2024-01-07 21:00:00
u1218,B,0,2024-01-04 12:00:00
u1219,B,0,2024-01-03 12:00:00
u1220,B,0,2024-01-01 02:00:00
u1221,B,1,2024-01-06 07:00:00
u1222,B,0,2024-01-04 13:00:00
u1223,B,0,2024-01-02 22:00:00
u1224,B,1,2024-01-04 03:00:00
u1225,B,0,2024-01-02 13:00:00
u1226,B,0,2024-01-07 19:00:00
u1227,B,0,2024-01-06 20:00:00
u1228,B,0,2024-01-04 14:00:00
u1229,B,1,2024-01-03 09:00:00
u1230,B,0,2024-01-03 01:00:00
u1231,B,1,2024-01-02 05:00:00
u1232,B,0,2024-01-05 04:00:00
u1233,B,0,2024-01-02 00:00:00
u1234,B,0,2024-01-05 15:00:00
u1235,B,0,2024-01-07 10:00:00
u1236,B,0,2024-01-06 05:00:00
u1237,B,0,2024-01-06 02:00:00
u1238,B,0,2024-01-02 22:00:00
u1239,B,1,2024-01-05 21:00:00
u1240,B,0,2024-01-02 14:00:00
u1241,B,0,2024-01-01 15:00:00
u1242,B,0,2024-01-01 21:00:00
u1243,B,0,2024-01-03 05:00:00
u1244,B,0,2024-01-07 04:00:00
u1245,B,0,2024-01-01 15:00:00
u1246,B,0,2024-01-03 10:00:00
u1247,B,0,2024-01-02 06:00:00
u1248,B,0,2024-01-02 07:00:00
u1249,B,1,2024-01-07 17:00:00
u1250,B,0,2024-01-01 08:00:00
u1251,B,0,2024-01-06 18:00:00
u1252,B,0,2024-01-01 09:00:00
u1253,B,0,2024-01-01 16:00:00
u1254,B,0,2024-01-03 19:00:00
u1255,B,0,2024-01-02 23:00:00
u1256,B,0,2024-01-05 14:00:00
u1257,B,0,2024-01-07 08:00:00
u1258,B,0,2024-01-06 02:00:00
u1259,B,0,2024-01-07 04:00:00
u1260,B,0,2024-01-05 04:00:00
u1261,B,0,2024-01-05 05:00:00
u1262,B,0,2024-01-03 16:00:00
u1263,B,0,2024-01-03 02:00:00
u1264,B,0,2024-01-02 11:00:00
u1265,B,0,2024-01-04 08:00:00
u1266,B,0,2024-01-06 06:00:00
u1267,B,0,2024-01-04 15:00:00
u1268,B,0,2024-01-05 07:00:00
u1269,B,0,2024-01-01 14:00:00
u1270,B,0,2024-01-04 23:00:00
u1271,B,0,2024-01-07 22:00:00
u1272,B,0,2024-01-06 02:00:00
u1273,B,0,2024-01-01 00:00:00
u1274,B,0,2024-01-07 06:00:00
u1275,B,0,2024-01-06 01:00:00
u1276,B,0,2024-01-07 22:00:00
u1277,B,0,2024-01-06 05:00:00
u1278,B,1,2024-01-03 08:00:00
u1279,B,0,2024-01-04 08:00:00
u1280,B,0,2024-01-07 17:00:00
u1281,B,0,2024-01-04 00:00:00
u1282,B,0,2024-01-06 20:00:00
u1283,B,0,2024-01-03 21:00:00
u1284,B,0,2024-01-01 05:00:00
u1285,B,0,2024-01-04 11:00:00
u1286,B,0,2024-01-03 03:00:00
u1287,B,0,2024-01-01 02:00:00
u1288,B,0,2024-01-04 08:00:00
u1289,B,0,2024-01-03 14:00:00
u1290,B,0,2024-01-03 00:00:00
u1291,B,0,2024-01-04 03:00:00
u1292,B,0,2024-01-05 15:00:00
u1293,B,0,2024-01-05 12:00:00
u1294,B,0,2024-01-03 16:00:00
u1295,B,0,2024-01-04 08:00:00
u1296,B,0,2024-01-01 14:00:00
u1297,B,0,2024-01-05 03:00:00
u1298,B,0,2024-01-02 07:00:00
u1299,B,0,2024-01-04 23:00:00
u1300,B,0,2024-01-06 07:00:00
u1301,B,0,2024-01-07 01:00:00
u1302,B,1,2024-01-05 16:00:00
u1303,B,0,2024-01-04 10:00:00
u1304,B,0,2024-01-02 18:00:00
u1305,B,0,2024-01-05 19:00:00
u1306,B,0,2024-01-07 18:00:00
u1307,B,0,2024-01-04 05:00:00
u1308,B,0,2024-01-03 09:00:00
u1309,B,0,2024-01-02 08:00:00
u1310,B,0,2024-01-01 13:00:00
u1311,B,0,2024-01-07 17:00:00
u1312,B,1,2024-01-06 11:00:00
u1313,B,0,2024-01-03 10:00:00
u1314,B,0,2024-01-07 12:00:00
u1315,B,0,2024-01-04 10:00:00
u1316,B,0,2024-01-06 13:00:00
u1317,B,0,2024-01-06 00:00:00
u1318,B,0,2024-01-07 23:00:00
u1319,B,0,2024-01-04 10:00:00
u1320,B,0,2024-01-02 02:00:00
u1321,B,0,2024-01-04 07:00:00
u1322,B,0,2024-01-06 13:00:00
u1323,B,0,2024-01-01 12:00:00
u1324,B,0,2024-01-03 15:00:00
u1325,B,1,2024-01-07 02:00:00
u1326,B,0,2024-01-04 07:00:00
u1327,B,0,2024-01-06 02:00:00
u1328,B,0,2024-01-02 18:00:00
u1329,B,0,2024-01-04 16:00:00
u1330,B,0,2024-01-07 03:00:00
